id,name_en,name_ko,image_url,types,height,weight,abilities,stats_hp,stats_attack,stats_defense,stats_sp_attack,stats_sp_defense,stats_speed,flavor_text,color,generation
926,fidough,쫀도기,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/926.png,페어리,0.3,10.9,"마이페이스, 서투름",37,55,70,30,55,65,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,yellow,9
927,dachsbun,바우첼,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/927.png,페어리,0.5,14.9,"well-baked-body, 아로마베일",57,80,115,50,80,95,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,brown,9
928,smoliv,미니브,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/928.png,"풀, 노말",0.3,6.5,"일찍기상, 수확",41,35,45,58,51,30,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,green,9
929,dolliv,올리뇨,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/929.png,"풀, 노말",0.6,11.9,"일찍기상, 수확",52,53,60,78,78,33,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,green,9
930,arboliva,올리르바,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/930.png,"풀, 노말",1.4,48.2,"seed-sower, 수확",78,69,90,125,109,39,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,green,9
931,squawkabilly-green-plumage,시비꼬,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/931.png,"노말, 비행",0.6,2.4,"위협, 의욕, 근성",82,96,51,45,51,92,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,green,9
932,nacli,베베솔트,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/932.png,바위,0.4,16.0,"purifying-salt, 옹골참, 클리어바디",55,55,75,35,35,25,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,brown,9
933,naclstack,스태솔트,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/933.png,바위,0.6,105.0,"purifying-salt, 옹골참, 클리어바디",60,60,100,35,65,35,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,brown,9
934,garganacl,콜로솔트,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/934.png,바위,2.3,240.0,"purifying-salt, 옹골참, 클리어바디",100,100,130,45,90,35,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,brown,9
935,charcadet,카르본,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/935.png,불꽃,0.6,10.5,"타오르는불꽃, 불꽃몸",40,50,40,50,40,35,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,red,9
936,armarouge,카디나르마,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/936.png,"불꽃, 에스퍼",1.5,85.0,"타오르는불꽃, 깨어진갑옷",85,60,100,125,80,75,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,red,9
937,ceruledge,파라블레이즈,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/937.png,"불꽃, 고스트",1.6,62.0,"타오르는불꽃, 깨어진갑옷",75,125,80,60,100,85,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,blue,9
938,tadbulb,빈나두,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/938.png,전기,0.3,0.4,"마이페이스, 정전기, 습기",61,31,41,59,35,45,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,yellow,9
939,bellibolt,찌리배리,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/939.png,전기,1.2,113.0,"electromorphosis, 정전기, 습기",109,64,91,103,83,45,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,green,9
940,wattrel,찌리비,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/940.png,"전기, 비행",0.4,3.6,"wind-power, 축전, 승기",40,40,35,55,40,70,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,black,9
941,kilowattrel,찌리비크,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/941.png,"전기, 비행",1.4,38.6,"wind-power, 축전, 승기",70,70,60,105,60,125,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,yellow,9
942,maschiff,오라티프,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/942.png,악,0.5,16.0,"위협, 도주, 잠복",60,78,60,40,51,51,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,brown,9
943,mabosstiff,마피티프,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/943.png,악,1.1,61.0,"위협, guard-dog, 잠복",80,120,90,60,70,85,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,gray,9
944,shroodle,땃쭈르,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/944.png,"독, 노말",0.2,0.7,"곡예, 나쁜손버릇, 짓궂은마음",40,65,35,40,35,75,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,gray,9
945,grafaiai,태깅구르,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/945.png,"독, 노말",0.7,27.2,"곡예, 독수, 짓궂은마음",63,95,65,80,72,110,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,gray,9
946,bramblin,그푸리,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/946.png,"풀, 고스트",0.6,0.6,"wind-rider, 틈새포착",40,65,30,45,35,60,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,brown,9
947,brambleghast,공푸리,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/947.png,"풀, 고스트",1.2,6.0,"wind-rider, 틈새포착",55,115,70,80,70,90,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,brown,9
948,toedscool,들눈해,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/948.png,"땅, 풀",0.9,33.0,"mycelium-might, mycelium-might",40,40,35,50,100,70,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,yellow,9
949,toedscruel,육파리,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/949.png,"땅, 풀",1.9,58.0,"mycelium-might, mycelium-might",80,70,65,80,120,100,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,black,9
950,klawf,절벼게,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/950.png,바위,1.3,79.0,"anger-shell, 조가비갑옷, 재생력",70,100,115,35,55,75,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,red,9
951,capsakid,캡싸이,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/951.png,풀,0.3,3.0,"엽록소, 불면, 서투름",50,62,40,62,40,50,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,green,9
952,scovillain,스코빌런,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/952.png,"풀, 불꽃",0.9,15.0,"엽록소, 불면, 변덕쟁이",65,108,65,108,65,75,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,green,9
953,rellor,구르데,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/953.png,벌레,0.2,1.0,"복안, 탈피",41,50,60,31,58,30,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,brown,9
954,rabsca,베라카스,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/954.png,"벌레, 에스퍼",0.3,3.5,"싱크로, 텔레파시",75,50,85,115,100,45,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,green,9
955,flittle,하느라기,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/955.png,에스퍼,0.2,1.5,"위험예지, 통찰, 가속",30,35,30,55,30,75,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,yellow,9
956,espathra,클레스퍼트라,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/956.png,에스퍼,1.9,90.0,"opportunist, 통찰, 가속",95,60,60,101,60,105,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,yellow,9
957,tinkatink,어리짱,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/957.png,"페어리, 강철",0.4,8.9,"틀깨기, 마이페이스, 나쁜손버릇",50,45,45,35,64,58,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,pink,9
958,tinkatuff,벼리짱,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/958.png,"페어리, 강철",0.7,59.1,"틀깨기, 마이페이스, 나쁜손버릇",65,55,55,45,82,78,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,pink,9
959,tinkaton,두드리짱,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/959.png,"페어리, 강철",0.7,112.8,"틀깨기, 마이페이스, 나쁜손버릇",85,75,77,70,105,94,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,pink,9
960,wiglett,바다그다,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/960.png,물,1.2,1.8,"미끈미끈, 주눅, 모래숨기",10,55,25,35,25,95,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,white,9
961,wugtrio,바닥트리오,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/961.png,물,1.2,5.4,"미끈미끈, 주눅, 모래숨기",35,100,50,50,70,120,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,red,9
962,bombirdier,떨구새,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/962.png,"비행, 악",1.5,42.9,"부풀린가슴, 날카로운눈, rocky-payload",70,103,85,60,85,82,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,white,9
963,finizen,맨돌핀,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/963.png,물,1.3,60.2,"수의베일, 수의베일",70,45,40,45,40,75,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,blue,9
964,palafin-zero,돌핀맨,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/964.png,물,1.3,60.2,"zero-to-hero, zero-to-hero",100,70,72,53,62,100,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,blue,9
965,varoom,부르롱,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/965.png,"강철, 독",1.0,35.0,"방진, 슬로스타트",45,70,63,30,45,47,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,gray,9
966,revavroom,부르르룸,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/966.png,"강철, 독",1.8,120.0,"방진, 필터",80,119,90,54,67,90,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,gray,9
967,cyclizar,모토마,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/967.png,"드래곤, 노말",1.6,63.0,"탈피, 재생력",70,95,65,85,65,121,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,green,9
968,orthworm,꿈트렁,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/968.png,강철,2.5,310.0,"earth-eater, 모래숨기",70,85,145,60,55,65,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,pink,9
969,glimmet,초롱순,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/969.png,"바위, 독",0.7,8.0,"toxic-debris, 부식",48,35,42,105,60,60,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,blue,9
970,glimmora,킬라플로르,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/970.png,"바위, 독",1.5,45.0,"toxic-debris, 부식",83,55,90,130,81,86,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,blue,9
971,greavard,망망이,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/971.png,고스트,0.6,35.0,"픽업, 복슬복슬",50,61,60,30,55,34,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,white,9
972,houndstone,묘두기,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/972.png,고스트,2.0,15.0,"모래헤치기, 복슬복슬",72,101,100,50,97,68,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,white,9
973,flamigo,꼬이밍고,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/973.png,"비행, 격투",1.6,37.0,"배짱, 갈지자걸음, costar",82,115,74,75,64,90,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,pink,9
974,cetoddle,터벅고래,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/974.png,얼음,1.2,45.0,"두꺼운지방, 눈숨기, 우격다짐",108,68,45,30,40,43,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,white,9
975,cetitan,우락고래,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/975.png,얼음,4.5,700.0,"두꺼운지방, 눈치우기, 우격다짐",170,113,65,45,55,73,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,white,9
976,veluza,가비루사,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/976.png,"물, 에스퍼",2.5,90.0,"틀깨기, sharpness",90,102,73,78,65,70,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,gray,9
977,dondozo,어써러셔,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/977.png,물,12.0,220.0,"천진, 둔감, 수의베일",150,100,115,65,65,35,이 포켓몬에 대한 한국어 설명 데이터가 아직 유니버스에 등록되지 않았습니다.,blue,9
